time_s,cumulative_reflected,cumulative_stuck,cumulative_absorbed
9.440000000000144e-05,264,325,1
9.450000000000146e-05,264,325,1
9.460000000000146e-05,264,325,1
9.470000000000146e-05,264,325,1
9.480000000000146e-05,264,325,1
9.490000000000148e-05,264,325,1
9.500000000000148e-05,264,325,1
9.510000000000148e-05,264,325,1
9.520000000000147e-05,264,325,1
9.530000000000148e-05,264,325,1
9.540000000000148e-05,264,325,1
9.550000000000148e-05,264,325,1
9.560000000000148e-05,264,325,1
9.570000000000149e-05,264,325,1
9.580000000000147e-05,264,325,1
9.590000000000148e-05,264,325,1
9.600000000000148e-05,264,325,1
9.61000000000015e-05,264,325,1
9.62000000000015e-05,264,325,1
9.63000000000015e-05,264,325,1
9.64000000000015e-05,264,325,1
9.65000000000015e-05,264,325,1
9.660000000000152e-05,264,325,1
9.670000000000152e-05,264,325,1
9.680000000000153e-05,264,325,1
9.690000000000152e-05,264,325,1
9.700000000000152e-05,264,325,1
9.710000000000152e-05,264,325,1
9.720000000000152e-05,264,325,1
9.730000000000152e-05,264,325,1
9.740000000000151e-05,264,325,1
9.750000000000152e-05,264,325,1
9.760000000000152e-05,264,325,1
9.770000000000152e-05,264,325,1
9.780000000000154e-05,264,325,1
9.790000000000154e-05,264,325,1
9.800000000000154e-05,264,325,1
9.810000000000154e-05,264,325,1
9.820000000000156e-05,264,325,1
9.830000000000156e-05,264,325,1
9.840000000000157e-05,264,325,1
9.850000000000155e-05,264,325,1
9.860000000000156e-05,264,325,1
9.870000000000156e-05,264,325,1
9.880000000000156e-05,264,325,1
9.890000000000156e-05,264,325,1
9.900000000000157e-05,264,325,1
9.910000000000156e-05,264,325,1
9.920000000000156e-05,264,325,1
9.930000000000156e-05,264,325,1
9.940000000000158e-05,264,325,1
9.950000000000158e-05,264,325,1
9.960000000000158e-05,264,325,1
9.970000000000158e-05,264,325,1
9.98000000000016e-05,264,325,1
9.99000000000016e-05,264,325,1
0.0001,264,325,1
0.0001001,264,325,1
0.0001002,264,325,1
0.0001003,264,325,1
0.0001004,264,325,1
0.0001005,264,325,1
0.0001006,264,325,1
0.0001007,264,325,1
0.0001008,264,325,1
0.0001009,264,325,1
0.000101,264,325,1
0.0001011,264,325,1
0.0001012,264,325,1
0.0001013,264,325,1
0.0001014,264,325,1
0.0001015,264,325,1
0.0001016,264,325,1
0.0001017,264,325,1
0.0001018,264,325,1
0.0001019,264,325,1
0.000102,264,325,1
0.0001021,264,325,1
0.0001022,264,325,1
0.0001023,264,325,1
0.0001024,264,325,1
0.0001025,264,325,1
0.0001026,264,325,1
0.0001027,264,325,1
0.0001028,264,325,1
0.0001029,264,325,1
0.000103,264,325,1
0.0001031,264,325,1
0.0001032,264,325,1
0.0001033,264,325,1
0.0001034,264,325,1
0.0001035,264,325,1
0.0001036,264,325,1
0.0001037,264,325,1
0.0001038,264,325,1
0.0001039,264,325,1
0.000104,264,325,1
0.0001041,264,325,1
0.0001042,264,325,1
0.0001043,264,325,1
0.0001044,264,325,1
0.0001045,264,325,1
0.0001046,264,325,1
0.0001047,264,325,1
0.0001048,264,325,1
0.0001049,264,325,1
0.000105,264,325,1
0.0001051,264,325,1
0.0001052,264,325,1
0.0001053,264,325,1
0.0001054,264,325,1
0.0001055,264,325,1
0.0001056,264,325,1
0.0001057,264,325,1
0.0001058,264,325,1
0.0001059,264,325,1
0.000106,264,325,1
0.0001061,264,325,1
0.0001062,264,325,1
0.0001063,264,325,1
0.0001064,264,325,1
0.0001065,264,325,1
0.0001066,264,325,1
0.0001067,264,325,1
0.0001068,264,325,1
0.0001069,264,325,1
0.000107,264,325,1
0.0001071,264,325,1
0.0001072,264,325,1
0.0001073,264,325,1
0.0001074,264,325,1
0.0001075,264,325,1
0.0001076,264,325,1
0.0001077,264,325,1
0.0001078,264,325,1
0.0001079,264,325,1
0.000108,264,325,1
0.0001081,264,325,1
0.0001082,264,325,1
0.0001083,264,325,1
0.0001084,264,325,1
0.0001085,264,325,1
0.0001086,264,325,1
0.0001087,264,325,1
0.0001088,264,325,1
0.0001089,264,325,1
0.000109,264,325,1
0.0001091,264,325,1
0.0001092,264,325,1
0.0001093,264,325,1
0.0001094,264,325,1
0.0001095,264,325,1
0.0001096,264,325,1
0.0001097,264,325,1
0.0001098,264,325,1
0.0001099,264,325,1
0.00011,264,325,1
0.0001101,264,325,1
0.0001102,264,325,1
0.0001103,264,325,1
0.0001104,264,325,1
0.0001105,264,325,1
0.0001106,264,325,1
0.0001107,264,325,1
0.0001108,264,325,1
0.0001109,264,325,1
0.000111,264,325,1
0.0001111,264,325,1
0.0001112,264,325,1
0.0001113,264,325,1
0.0001114,264,325,1
0.0001115,264,325,1
0.0001116,264,325,1
0.0001117,264,325,1
0.0001118,264,325,1
0.0001119,264,325,1
0.000112,264,325,1
0.0001121,264,325,1
0.0001122,264,325,1
0.0001123,264,325,1
0.0001124,264,325,1
0.0001125,264,325,1
0.0001126,264,325,1
0.0001127,264,325,1
0.0001128,264,325,1
0.0001129,264,325,1
0.000113,264,325,1
0.0001131,264,325,1
0.0001132,264,325,1
0.0001133,264,325,1
0.0001134,264,325,1
0.0001135,264,325,1
0.0001136,264,325,1
0.0001137,264,325,1
0.0001138,264,325,1
0.0001139,264,325,1
0.000114,264,325,1
0.0001141,264,325,1
0.0001142,264,325,1
0.0001143,264,325,1
0.0001144,264,325,1
0.0001145,264,325,1
0.0001146,264,325,1
0.0001147,264,325,1
0.0001148,264,325,1
0.0001149,264,325,1
0.000115,264,325,1
0.0001151,264,325,1
0.0001152,264,325,1
0.0001153,264,325,1
0.0001154,264,325,1
0.0001155,264,325,1
0.0001156,264,325,1
0.0001157,264,325,1
0.0001158,264,325,1
0.0001159,264,325,1
0.000116,264,325,1
0.0001161,264,325,1
0.0001162,264,325,1
0.0001163,264,325,1
0.0001164,264,325,1
0.0001165,264,325,1
0.0001166,264,325,1
0.0001167,264,325,1
0.0001168,264,325,1
0.0001169,264,325,1
0.000117,264,325,1
0.0001171,264,325,1
0.0001172,264,325,1
0.0001173,264,325,1
0.0001174,264,325,1
0.0001175,264,325,1
0.0001176,264,325,1
0.0001177,264,325,1
0.0001178,264,325,1
0.0001179,264,325,1
0.000118,264,325,1
0.0001181,264,325,1
0.0001182,264,325,1
0.0001183,264,325,1
0.0001184,264,325,1
0.0001185,264,325,1
0.0001186,264,325,1
0.0001187,264,325,1
0.0001188,264,325,1
0.0001189,264,325,1
0.000119,264,325,1
0.0001191,264,325,1
0.0001192,264,325,1
0.0001193,264,325,1
0.0001194,264,325,1
0.0001195,264,325,1
0.0001196,264,325,1
0.0001197,264,325,1
0.0001198,264,325,1
0.0001199,264,325,1
0.00012,264,325,1
0.0001201,264,325,1
0.0001202,264,325,1
0.0001203,264,325,1
0.0001204,264,325,1
0.0001205,264,325,1
0.0001206,264,325,1
0.0001207,264,325,1
0.0001208,264,325,1
0.0001209,264,325,1
0.000121,264,325,1
0.0001211,264,325,1
0.0001212,264,325,1
0.0001213,264,325,1
0.0001214,264,325,1
0.0001215,264,325,1
0.0001216,264,325,1
0.0001217,264,325,1
0.0001218,264,325,1
0.0001219,264,325,1
0.000122,264,325,1
0.0001221,264,325,1
0.0001222,264,325,1
0.0001223,264,325,1
0.0001224,264,325,1
0.0001225,264,325,1
0.0001226,264,325,1
0.0001227,264,325,1
0.0001228,264,325,1
0.0001229,264,325,1
0.000123,264,325,1
0.0001231,264,325,1
0.0001232,264,325,1
0.0001233,264,325,1
0.0001234,264,325,1
0.0001235,264,325,1
0.0001236,264,325,1
0.0001237,264,325,1
0.0001238,264,325,1
0.0001239,264,325,1
0.000124,264,325,1
0.0001241,264,325,1
0.0001242,264,325,1
0.0001243,264,325,1
0.0001244,264,325,1
0.0001245,264,325,1
0.0001246,264,325,1
0.0001247,264,325,1
0.0001248,264,325,1
0.0001249,264,325,1
0.000125,264,325,1
0.0001251,264,325,1
0.0001252,264,325,1
0.0001253,264,325,1
0.0001254,264,325,1
0.0001255,264,325,1
0.0001256,264,325,1
0.0001257,264,325,1
0.0001258,264,325,1
0.0001259,264,325,1
0.000126,264,325,1
0.0001261,264,325,1
0.0001262,264,325,1
0.0001263,264,325,1
0.0001264,264,325,1
0.0001265,264,325,1
0.0001266,264,325,1
0.0001267,264,325,1
0.0001268,264,325,1
0.0001269,264,325,1
0.000127,264,325,1
0.0001271,264,325,1
0.0001272,264,325,1
0.0001273,264,325,1
0.0001274,264,325,1
0.0001275,264,325,1
0.0001276,264,325,1
0.0001277,264,325,1
0.0001278,264,325,1
0.0001279,264,325,1
0.000128,264,325,1
0.0001281,264,325,1
0.0001282,264,325,1
0.0001283,264,325,1
0.0001284,264,325,1
0.0001285,264,325,1
0.0001286,264,325,1
0.0001287,264,325,1
0.0001288,264,325,1
0.0001289,264,325,1
0.000129,264,325,1
0.0001291,264,325,1
0.0001292,264,325,1
0.0001293,264,325,1
0.0001294,264,325,1
0.0001295,264,325,1
0.0001296,264,325,1
0.0001297,264,325,1
0.0001298,264,325,1
0.0001299,264,325,1
0.00013,264,325,1
0.0001301,264,325,1
0.0001302,264,325,1
0.0001303,264,325,1
0.0001304,264,325,1
0.0001305,264,325,1
0.0001306,264,325,1
0.0001307,264,325,1
0.0001308,264,325,1
0.0001309,264,325,1
0.000131,264,325,1
0.0001311,264,325,1
0.0001312,264,325,1
0.0001313,264,325,1
0.0001314,264,325,1
0.0001315,264,325,1
0.0001316,264,325,1
0.0001317,264,325,1
0.0001318,264,325,1
0.0001319,264,325,1
0.000132,264,325,1
0.0001321,264,325,1
0.0001322,264,325,1
0.0001323,264,325,1
0.0001324,264,325,1
0.0001325,264,325,1
0.0001326,264,325,1
0.0001327,264,325,1
0.0001328,264,325,1
0.0001329,264,325,1
0.000133,264,325,1
0.0001331,264,325,1
0.0001332,264,325,1
0.0001333,264,325,1
0.0001334,264,325,1
0.0001335,264,325,1
0.0001336,264,325,1
0.0001337,264,325,1
0.0001338,264,325,1
0.0001339,264,325,1
0.000134,264,325,1
0.0001341,264,325,1
0.0001342,264,325,1
0.0001343,264,325,1
0.0001344,264,325,1
0.0001345,264,325,1
0.0001346,264,325,1
0.0001347,264,325,1
0.0001348,264,325,1
0.0001349,264,325,1
0.000135,264,325,1
0.0001351,264,325,1
0.0001352,264,325,1
0.0001353,264,325,1
0.0001354,264,325,1
0.0001355,264,325,1
0.0001356,264,325,1
0.0001357,264,325,1
0.0001358,264,325,1
0.0001359,264,325,1
0.000136,264,325,1
0.0001361,264,325,1
0.0001362,264,325,1
0.0001363,264,325,1
0.0001364,264,325,1
0.0001365,264,325,1
0.0001366,264,325,1
0.0001367,264,325,1
0.0001368,264,325,1
0.0001369,264,325,1
0.000137,264,325,1
0.0001371,264,325,1
0.0001372,264,325,1
0.0001373,264,325,1
0.0001374,264,325,1
0.0001375,264,325,1
0.0001376,264,325,1
0.0001377,264,325,1
0.0001378,264,325,1
0.0001379,264,325,1
0.000138,264,325,1
0.0001381,264,325,1
0.0001382,264,325,1
0.0001383,264,325,1
0.0001384,264,325,1
0.0001385,264,325,1
0.0001386,264,325,1
0.0001387,264,325,1
0.0001388,264,325,1
0.0001389,264,325,1
0.000139,264,325,1
0.0001391,264,325,1
0.0001392,264,325,1
0.0001393,264,325,1
0.0001394,264,325,1
0.0001395,264,325,1
0.0001396,264,325,1
0.0001397,264,325,1
0.0001398,264,325,1
0.0001399,264,325,1
0.00014,264,325,1
0.0001401,264,325,1
0.0001402,264,325,1
0.0001403,264,325,1
0.0001404,264,325,1
0.0001405,264,325,1
0.0001406,264,325,1
0.0001407,264,325,1
0.0001408,264,325,1
0.0001409,264,325,1
0.000141,264,325,1
0.0001411,264,325,1
0.0001412,264,325,1
0.0001413,264,325,1
0.0001414,264,325,1
0.0001415,264,325,1
0.0001416,264,325,1
0.0001417,264,325,1
0.0001418,264,325,1
0.0001419,264,325,1
0.000142,264,325,1
0.0001421,264,325,1
0.0001422,264,325,1
0.0001423,264,325,1
0.0001424,264,325,1
0.0001425,264,325,1
0.0001426,264,325,1
0.0001427,264,325,1
0.0001428,264,325,1
0.0001429,264,325,1
0.000143,264,325,1
0.0001431,264,325,1
0.0001432,264,325,1
0.0001433,264,325,1
0.0001434,264,325,1
0.0001435,264,325,1
0.0001436,264,325,1
0.0001437,264,325,1
0.0001438,264,325,1
0.0001439,264,325,1
0.000144,264,325,1
0.0001441,264,325,1
0.0001442,264,325,1
0.0001443,264,325,1
0.0001444,264,325,1
0.0001445,264,325,1
0.0001446,264,325,1
0.0001447,264,325,1
0.0001448,264,325,1
0.0001449,264,325,1
0.000145,264,325,1
0.0001451,264,325,1
0.0001452,264,325,1
0.0001453,264,325,1
0.0001454,264,325,1
0.0001455,264,325,1
0.0001456,264,325,1
0.0001457,264,325,1
0.0001458,264,325,1
0.0001459,264,325,1
0.000146,264,325,1
0.0001461,264,325,1
0.0001462,264,325,1
0.0001463,264,325,1
0.0001464,264,325,1
0.0001465,264,325,1
0.0001466,264,325,1
0.0001467,264,325,1
0.0001468,264,325,1
0.0001469,264,325,1
0.000147,264,325,1
0.0001471,264,325,1
0.0001472,264,325,1
0.0001473,264,325,1
0.0001474,264,325,1
0.0001475,264,325,1
0.0001476,264,325,1
0.0001477,264,325,1
0.0001478,264,325,1
0.0001479,264,325,1
0.000148,264,325,1
0.0001481,264,325,1
0.0001482,264,325,1
0.0001483,264,325,1
0.0001484,264,325,1
0.0001485,264,325,1
0.0001486,264,325,1
0.0001487,264,325,1
0.0001488,264,325,1
0.0001489,264,325,1
0.000149,264,325,1
0.0001491,264,325,1
0.0001492,264,325,1
0.0001493,264,325,1
0.0001494,264,325,1
0.0001495,264,325,1
0.0001496,264,325,1
0.0001497,264,325,1
0.0001498,264,325,1
0.0001499,264,325,1
0.00015,264,325,1
0.0001501,264,325,1
0.0001502,264,325,1
0.0001503,264,325,1
0.0001504,264,325,1
0.0001505,264,325,1
0.0001506,264,325,1
0.0001507,264,325,1
0.0001508,264,325,1
0.0001509,264,325,1
0.000151,264,325,1
0.0001511,264,325,1
0.0001512,264,325,1
0.0001513,264,325,1
0.0001514,264,325,1
0.0001515,264,325,1
0.0001516,264,325,1
0.0001517,264,325,1
0.0001518,264,325,1
0.0001519,264,325,1
0.000152,264,325,1
0.0001521,264,325,1
0.0001522,264,325,1
0.0001523,264,325,1
0.0001524,264,325,1
0.0001525,264,325,1
0.0001526,264,325,1
0.0001527,264,325,1
0.0001528,264,325,1
0.0001529,264,325,1
0.000153,264,325,1
0.0001531,264,325,1
0.0001532,264,325,1
0.0001533,264,325,1
0.0001534,264,325,1
0.0001535,264,325,1
0.0001536,264,325,1
0.0001537,264,325,1
0.0001538,264,325,1
0.0001539,264,325,1
0.000154,264,325,1
0.0001541,264,325,1
0.0001542,264,325,1
0.0001543,264,325,1
0.0001544,264,325,1
0.0001545,264,325,1
0.0001546,264,325,1
0.0001547,264,325,1
0.0001548,264,325,1
0.0001549,264,325,1
0.000155,264,325,1
0.0001551,264,325,1
0.0001552,264,325,1
0.0001553,264,325,1
0.0001554,264,325,1
0.0001555,264,325,1
0.0001556,264,325,1
0.0001557,264,325,1
0.0001558,264,325,1
0.0001559,264,325,1
0.000156,264,325,1
0.0001561,264,325,1
0.0001562,264,325,1
0.0001563,264,325,1
0.0001564,264,325,1
0.0001565,264,325,1
0.0001566,264,325,1
0.0001567,264,325,1
0.0001568,264,325,1
0.0001569,264,325,1
0.000157,264,325,1
0.0001571,264,325,1
0.0001572,264,325,1
0.0001573,264,325,1
0.0001574,264,325,1
0.0001575,264,325,1
0.0001576,264,325,1
0.0001577,264,325,1
0.0001578,264,325,1
0.0001579,264,325,1
0.000158,264,325,1
0.0001581,264,325,1
0.0001582,264,325,1
0.0001583,264,325,1
0.0001584,264,325,1
0.0001585,264,325,1
0.0001586,264,325,1
0.0001587,264,325,1
0.0001588,264,325,1
0.0001589,264,325,1
0.000159,264,325,1
0.0001591,264,325,1
0.0001592,264,325,1
0.0001593,264,325,1
0.0001594,264,325,1
0.0001595,264,325,1
0.0001596,264,325,1
0.0001597,264,325,1
0.0001598,264,325,1
0.0001599,264,325,1
0.00016,264,325,1
0.0001601,264,325,1
0.0001602,264,325,1
0.0001603,264,325,1
0.0001604,264,325,1
0.0001605,264,325,1
0.0001606,264,325,1
0.0001607,264,325,1
0.0001608,264,325,1
0.0001609,264,325,1
0.000161,264,325,1
0.0001611,264,325,1
0.0001612,264,325,1
0.0001613,264,325,1
0.0001614,264,325,1
0.0001615,264,325,1
0.0001616,264,325,1
0.0001617,264,325,1
0.0001618,264,325,1
0.0001619,264,325,1
0.000162,264,325,1
0.0001621,264,325,1
0.0001622,264,325,1
0.0001623,264,325,1
0.0001624,264,325,1
0.0001625,264,325,1
0.0001626,264,325,1
0.0001627,264,325,1
0.0001628,264,325,1
0.0001629,264,325,1
0.000163,264,325,1
0.0001631,264,325,1
0.0001632,264,325,1
0.0001633,264,325,1
0.0001634,264,325,1
0.0001635,264,325,1
0.0001636,264,325,1
0.0001637,264,325,1
0.0001638,264,325,1
0.0001639,264,325,1
0.000164,264,325,1
0.0001641,264,325,1
0.0001642,264,325,1
0.0001643,264,325,1
0.0001644,264,325,1
0.0001645,264,325,1
0.0001646,264,325,1
0.0001647,264,325,1
0.0001648,264,325,1
0.0001649,264,325,1
0.000165,264,325,1
0.0001651,264,325,1
0.0001652,264,325,1
0.0001653,264,325,1
0.0001654,264,325,1
0.0001655,264,325,1
0.0001656,264,325,1
0.0001657,264,325,1
0.0001658,264,325,1
0.0001659,264,325,1
0.000166,264,325,1
0.0001661,264,325,1
0.0001662,264,325,1
0.0001663,264,325,1
0.0001664,264,325,1
0.0001665,264,325,1
0.0001666,264,325,1
0.0001667,264,325,1
0.0001668,264,325,1
0.0001669,264,325,1
0.000167,264,325,1
0.0001671,264,325,1
0.0001672,264,325,1
0.0001673,264,325,1
0.0001674,264,325,1
0.0001675,264,325,1
0.0001676,264,325,1
0.0001677,264,325,1
0.0001678,264,325,1
0.0001679,264,325,1
0.000168,264,325,1
0.0001681,264,325,1
0.0001682,264,325,1
0.0001683,264,325,1
0.0001684,264,325,1
0.0001685,264,325,1
0.0001686,264,325,1
0.0001687,264,325,1
0.0001688,264,325,1
0.0001689,264,325,1
0.000169,264,325,1
0.0001691,264,325,1
0.0001692,264,325,1
0.0001693,264,325,1
0.0001694,264,325,1
0.0001695,264,325,1
0.0001696,264,325,1
0.0001697,264,325,1
0.0001698,264,325,1
0.0001699,264,325,1
0.00017,264,325,1
0.0001701,264,325,1
0.0001702,264,325,1
0.0001703,264,325,1
0.0001704,264,325,1
0.0001705,264,325,1
0.0001706,264,325,1
0.0001707,264,325,1
0.0001708,264,325,1
0.0001709,264,325,1
0.000171,264,325,1
0.0001711,264,325,1
0.0001712,264,325,1
0.0001713,264,325,1
0.0001714,264,325,1
0.0001715,264,325,1
0.0001716,264,325,1
0.0001717,264,325,1
0.0001718,264,325,1
0.0001719,264,325,1
0.000172,264,325,1
0.0001721,264,325,1
0.0001722,264,325,1
0.0001723,264,325,1
0.0001724,264,325,1
0.0001725,264,325,1
0.0001726,264,325,1
0.0001727,264,325,1
0.0001728,264,325,1
0.0001729,264,325,1
0.000173,264,325,1
0.0001731,264,325,1
0.0001732,264,325,1
0.0001733,264,325,1
0.0001734,264,325,1
0.0001735,264,325,1
0.0001736,264,325,1
0.0001737,264,325,1
0.0001738,264,325,1
0.0001739,264,325,1
0.000174,264,325,1
0.0001741,264,325,1
0.0001742,264,325,1
0.0001743,264,325,1
0.0001744,264,325,1
0.0001745,264,325,1
0.0001746,264,325,1
0.0001747,264,325,1
0.0001748,264,325,1
0.0001749,264,325,1
0.000175,264,325,1
0.0001751,264,325,1
0.0001752,264,325,1
0.0001753,264,325,1
0.0001754,264,325,1
0.0001755,264,325,1
0.0001756,264,325,1
0.0001757,264,325,1
0.0001758,264,325,1
0.0001759,264,325,1
0.000176,264,325,1
0.0001761,264,325,1
0.0001762,264,325,1
0.0001763,264,325,1
0.0001764,264,325,1
0.0001765,264,325,1
0.0001766,264,325,1
0.0001767,264,325,1
0.0001768,264,325,1
0.0001769,264,325,1
0.000177,264,325,1
0.0001771,264,325,1
0.0001772,264,325,1
0.0001773,264,325,1
0.0001774,264,325,1
0.0001775,264,325,1
0.0001776,264,325,1
0.0001777,264,325,1
0.0001778,264,325,1
0.0001779,264,325,1
0.000178,264,325,1
0.0001781,264,325,1
0.0001782,264,325,1
0.0001783,264,325,1
0.0001784,264,325,1
0.0001785,264,325,1
0.0001786,264,325,1
0.0001787,264,325,1
0.0001788,264,325,1
0.0001789,264,325,1
0.000179,264,325,1
0.0001791,264,325,1
0.0001792,264,325,1
0.0001793,264,325,1
0.0001794,264,325,1
0.0001795,264,325,1
0.0001796,264,325,1
0.0001797,264,325,1
0.0001798,264,325,1
0.0001799,264,325,1
0.00018,264,325,1
0.0001801,264,325,1
0.0001802,264,325,1
0.0001803,264,325,1
0.0001804,264,325,1
0.0001805,264,325,1
0.0001806,264,325,1
0.0001807,264,325,1
0.0001808,264,325,1
0.0001809,264,325,1
0.000181,264,325,1
0.0001811,264,325,1
0.0001812,264,325,1
0.0001813,264,325,1
0.0001814,264,325,1
0.0001815,264,325,1
0.0001816,264,325,1
0.0001817,264,325,1
0.0001818,264,325,1
0.0001819,264,325,1
0.000182,264,325,1
0.0001821,264,325,1
0.0001822,264,325,1
0.0001823,264,325,1
0.0001824,264,325,1
0.0001825,264,325,1
0.0001826,264,325,1
0.0001827,264,325,1
0.0001828,264,325,1
0.0001829,264,325,1
0.000183,264,325,1
0.0001831,264,325,1
0.0001832,264,325,1
0.0001833,264,325,1
0.0001834,264,325,1
0.0001835,264,325,1
0.0001836,264,325,1
0.0001837,264,325,1
0.0001838,264,325,1
0.0001839,264,325,1
0.000184,264,325,1
0.0001841,264,325,1
0.0001842,264,325,1
0.0001843,264,325,1
0.0001844,264,325,1
0.0001845,264,325,1
0.0001846,264,325,1
0.0001847,264,325,1
0.0001848,264,325,1
0.0001849,264,325,1
0.000185,264,325,1
0.0001851,264,325,1
0.0001852,264,325,1
0.0001853,264,325,1
0.0001854,264,325,1
0.0001855,264,325,1
0.0001856,264,325,1
0.0001857,264,325,1
0.0001858,264,325,1
0.0001859,264,325,1
0.000186,264,325,1
0.0001861,264,325,1
0.0001862,264,325,1
0.0001863,264,325,1
0.0001864,264,325,1
0.0001865,264,325,1
0.0001866,264,325,1
0.0001867,264,325,1
0.0001868,264,325,1
0.0001869,264,325,1
0.000187,264,325,1
0.0001871,264,325,1
0.0001872,264,325,1
0.0001873,264,325,1
0.0001874,264,325,1
0.0001875,264,325,1
0.0001876,264,325,1
0.0001877,264,325,1
0.0001878,264,325,1
0.0001879,264,325,1
0.000188,264,325,1
0.0001881,264,325,1
0.0001882,264,325,1
0.0001883,264,325,1
0.0001884,264,325,1
0.0001885,264,325,1
0.0001886,264,325,1
0.0001887,264,325,1
0.0001888,264,325,1
0.0001889,264,325,1
0.000189,264,325,1
0.0001891,264,325,1
0.0001892,264,325,1
0.0001893,264,325,1
0.0001894,264,325,1
0.0001895,264,325,1
0.0001896,264,325,1
0.0001897,264,325,1
0.0001898,264,325,1
0.0001899,264,325,1
0.00019,264,325,1
0.0001901,264,325,1
0.0001902,264,325,1
0.0001903,264,325,1
0.0001904,264,325,1
0.0001905,264,325,1
0.0001906,264,325,1
0.0001907,264,325,1
0.0001908,264,325,1
0.0001909,264,325,1
0.000191,264,325,1
0.0001911,264,325,1
0.0001912,264,325,1
0.0001913,264,325,1
0.0001914,264,325,1
0.0001915,264,325,1
0.0001916,264,325,1
0.0001917,264,325,1
0.0001918,264,325,1
0.0001919,264,325,1
0.000192,264,325,1
0.0001921,264,325,1
0.0001922,264,325,1
0.0001923,264,325,1
0.0001924,264,325,1
0.0001925,264,325,1
0.0001926,264,325,1
0.0001927,264,325,1
0.0001928,264,325,1
0.0001929,264,325,1
0.000193,264,325,1
0.0001931,264,325,1
0.0001932,264,325,1
0.0001933,264,325,1
0.0001934,264,325,1
0.0001935,264,325,1
0.0001936,264,325,1
0.0001937,264,325,1
0.0001938,264,325,1
0.0001939,264,325,1
0.000194,264,325,1
0.0001941,264,325,1
0.0001942,264,325,1
0.0001943,264,325,1
0.0001944,264,325,1
0.0001945,264,325,1
0.0001946,264,325,1
0.0001947,264,325,1
0.0001948,264,325,1
0.0001949,264,325,1
0.000195,264,325,1
0.0001951,264,325,1
0.0001952,264,325,1
0.0001953,264,325,1
0.0001954,264,325,1
0.0001955,264,325,1
0.0001956,264,325,1
0.0001957,264,325,1
0.0001958,264,325,1
0.0001959,264,325,1
0.000196,264,325,1
0.0001961,264,325,1
0.0001962,264,325,1
0.0001963,264,325,1
0.0001964,264,325,1
0.0001965,264,325,1
0.0001966,264,325,1
0.0001967,264,325,1
0.0001968,264,325,1
0.0001969,264,325,1
0.000197,264,325,1
0.0001971,264,325,1
0.0001972,264,325,1
0.0001973,264,325,1
0.0001974,264,325,1
0.0001975,264,325,1
0.0001976,264,325,1
0.0001977,264,325,1
0.0001978,264,325,1
0.0001979,264,325,1
0.000198,264,325,1
0.0001981,264,325,1
0.0001982,264,325,1
0.0001983,264,325,1
0.0001984,264,325,1
0.0001985,264,325,1
0.0001986,264,325,1
0.0001987,264,325,1
0.0001988,264,325,1
0.0001989,264,325,1
0.000199,264,325,1
0.0001991,264,325,1
0.0001992,264,325,1
0.0001993,264,325,1
0.0001994,264,325,1
0.0001995,264,325,1
0.0001996,264,325,1
0.0001997,264,325,1
0.0001998,264,325,1
0.0001999,264,325,1
0.0002,264,325,1
0.0002001,264,325,1
0.0002002,264,325,1
0.0002003,264,325,1
0.0002004,264,325,1
0.0002005,264,325,1
0.0002006,264,325,1
0.0002007,264,325,1
0.0002008,264,325,1
0.0002009,264,325,1
0.000201,264,325,1
0.0002011,264,325,1
0.0002012,264,325,1
0.0002013,264,325,1
0.0002014,264,325,1
0.0002015,264,325,1
0.0002016,264,325,1
0.0002017,264,325,1
0.0002018,264,325,1
0.0002019,264,325,1
0.000202,264,325,1
0.0002021,264,325,1
0.0002022,264,325,1
0.0002023,264,325,1
0.0002024,264,325,1
0.0002025,264,325,1
0.0002026,264,325,1
0.0002027,264,325,1
0.0002028,264,325,1
0.0002029,264,325,1
0.000203,264,325,1
0.0002031,264,325,1
0.0002032,264,325,1
0.0002033,264,325,1
0.0002034,264,325,1
0.0002035,264,325,1
0.0002036,264,325,1
0.0002037,264,325,1
0.0002038,264,325,1
0.0002039,264,325,1
0.000204,264,325,1
0.0002041,264,325,1
0.0002042,264,325,1
0.0002043,264,325,1
0.0002044,264,325,1
0.0002045,264,325,1
0.0002046,264,325,1
0.0002047,264,325,1
0.0002048,264,325,1
0.0002049,264,325,1
0.000205,264,325,1
0.0002051,264,325,1
0.0002052,264,325,1
0.0002053,264,325,1
0.0002054,264,325,1
0.0002055,264,325,1
0.0002056,264,325,1
0.0002057,264,325,1
0.0002058,264,325,1
0.0002059,264,325,1
0.000206,264,325,1
0.0002061,264,325,1
0.0002062,264,325,1
0.0002063,264,325,1
0.0002064,264,325,1
0.0002065,264,325,1
0.0002066,264,325,1
0.0002067,264,325,1
0.0002068,264,325,1
0.0002069,264,325,1
0.000207,264,325,1
0.0002071,264,325,1
0.0002072,264,325,1
0.0002073,264,325,1
0.0002074,264,325,1
0.0002075,264,325,1
0.0002076,264,325,1
0.0002077,264,325,1
0.0002078,264,325,1
0.0002079,264,325,1
0.000208,264,325,1
0.0002081,264,325,1
0.0002082,264,325,1
0.0002083,264,325,1
0.0002084,264,325,1
0.0002085,264,325,1
0.0002086,264,325,1
0.0002087,264,325,1
0.0002088,264,325,1
0.0002089,264,325,1
0.000209,264,325,1
0.0002091,264,325,1
0.0002092,264,325,1
