particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,impulse_voltage_V,initial_speed_mps,charge_number_e,charge_model,particle_model
3689,0.1765589652458702,0.024,-25.14533069836528,174.4538191551823,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1765589652458702,0.0219999999999999,0.002,14.86966581450794,176.25669540122212,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3690,0.1630096671304877,0.024,-79.01027609945028,219.4214081041181,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1630096671304877,0.0219999999999999,0.002,28.83864101664528,233.2131601426157,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3691,0.1759797669529527,0.024,-221.5377072919076,122.06929823953467,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1759797669529527,0.0219999999999999,0.002,32.31971312700242,252.9424229441305,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3692,0.1717144958499059,0.024,-171.27244074606838,20.54688158704808,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1717144958499059,0.0219999999999999,0.002,10.2139042834537,172.50050232410246,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3693,0.1619276699352493,0.024,-90.6638576897356,52.19391970595783,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1619276699352493,0.0219999999999999,0.002,5.397245820331796,104.61424542315736,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3694,0.1743162490814494,0.024,-78.9995409026128,139.64533991918404,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1743162490814494,0.0219999999999999,0.002,12.727827334160652,160.4423523386766,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3695,0.1557466615335338,0.024,38.70292682889325,319.8359360625396,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1557466615335338,0.0219999999999999,0.002,48.88289949761072,322.16912102515903,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3696,0.1667697438914618,0.024,163.15069141535062,227.35488182484656,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1667697438914618,0.0219999999999999,0.002,32.38924012619665,279.8363636107661,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3697,0.1608911036335857,0.024,166.77058558266862,68.45259263412224,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1608911036335857,0.0219999999999999,0.002,15.099283506753446,180.27253161233213,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3698,0.1545559598541808,0.024,-84.66441507556215,129.32472303547718,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1545559598541808,0.0219999999999999,0.002,7.6507009072930865,154.57343616640588,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3699,0.1752256449803068,0.024,-67.57340498013129,223.5061413691588,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1752256449803068,0.0219999999999999,0.002,28.216240448327586,233.4976665629428,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3700,0.165982714403623,0.024,-54.585205638464494,236.94392654681195,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.165982714403623,0.0219999999999999,0.002,34.25630572930262,243.1500956241113,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3701,0.1649338179759873,0.024,-58.681958671171785,138.89140682899523,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1649338179759873,0.0219999999999999,0.002,10.633515396879089,150.779292890047,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3702,0.1568934219789076,0.024,43.36786811655064,200.1033210692599,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1568934219789076,0.0219999999999999,0.002,25.92973012150353,204.7488976476353,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3703,0.1635002337384775,0.024,-107.86097566035052,104.34659176090994,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1635002337384775,0.0219999999999999,0.002,10.794843859324448,150.07398602862764,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3704,0.1599392861314563,0.024,11.097456598667128,221.04131852830088,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1599392861314563,0.0219999999999999,0.002,25.915877437172583,221.31971904845955,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3705,0.1538168815723649,0.024,42.11923996664286,167.7036747114601,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1538168815723649,0.0219999999999999,0.002,18.626100266137808,172.9119801722682,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3706,0.1752317839661118,0.024,-218.2108968185684,56.894989411330805,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1752317839661118,0.0219999999999999,0.002,24.56277471047443,225.50617577015345,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3707,0.1708723506325733,0.024,-222.53780825218948,6.3181974181096106,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1708723506325733,0.0219999999999999,0.002,21.97766848297825,222.6274819520323,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3708,0.172936400127905,0.024,-25.28278292839347,189.8606710860864,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.172936400127905,0.0219999999999999,0.002,16.068208694238557,191.53666369095853,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3709,0.1747618221377583,0.024,-218.23593453463795,188.81634706720607,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1747618221377583,0.0219999999999999,0.002,38.424224310603975,288.5802072942814,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3710,0.1714470764621784,0.024,-157.4192572093382,155.26074751251696,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1714470764621784,0.0219999999999999,0.002,24.770218090087848,221.103419825396,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3711,0.1552320770960241,0.024,-293.783312126351,110.67777041073931,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1552320770960241,0.0219999999999999,0.002,42.294044399342425,313.93980847771013,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3712,0.1725613331058701,0.024,-295.47207400483506,73.68304024155127,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1725613331058701,0.0219999999999999,0.002,43.03393995372643,304.5208316945768,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3713,0.1677520566239625,0.024,-317.76457021828355,73.45232557428572,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1677520566239625,0.0219999999999999,0.002,50.16643208477112,326.14347489759984,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3714,0.1656844148471298,0.024,-20.50241236965261,118.84565351161424,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1656844148471298,0.0219999999999999,0.002,8.297372607933081,120.60115369090776,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3715,0.1643032193469755,0.024,-99.9515669862912,102.16812931239662,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1643032193469755,0.0219999999999999,0.002,11.45727305198064,142.92880182177998,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3716,0.1669068753079876,0.024,63.618056123691645,161.70012644035756,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1669068753079876,0.0219999999999999,0.002,13.935889652932392,173.76474888706514,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3717,0.178880873525162,0.024,-90.82462747715722,260.0,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.178880873525162,0.0219999999999999,0.002,40.17528039211872,275.4071766609657,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3718,0.1732778266989551,0.024,-106.10904287208068,13.277111087631788,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1732778266989551,0.0219999999999999,0.002,7.869708397682774,106.93647954773137,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3719,0.1729649661253961,0.024,-5.4810984768478495,194.6723898918923,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1729649661253961,0.0219999999999999,0.002,20.70482291900953,194.7495361399709,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3720,0.1583378092927721,0.024,84.87605759092763,299.71774089186255,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1583378092927721,0.0219999999999999,0.002,41.89081045229107,311.5038833746702,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3721,0.1775596688638604,0.024,-94.83682777494076,164.30589182294412,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1775596688638604,0.0219999999999999,0.002,16.958599907613998,189.7114914551746,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3722,0.1738380027386481,0.024,121.04008328434932,140.93634898606825,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1738380027386481,0.0219999999999999,0.002,16.49098519244162,185.77878303779752,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3723,0.1618608217640602,0.024,-326.92852780963665,12.583188252920428,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1618608217640602,0.0219999999999999,0.002,48.26027941528902,327.1705960540843,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3724,0.1674082806235273,0.024,-265.4761827829111,83.76067745483513,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1674082806235273,0.0219999999999999,0.002,38.50795668158822,278.3764622102209,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3725,0.1610297541908613,0.024,-125.07412381934952,98.82084587879648,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1610297541908613,0.0219999999999999,0.002,14.504096474506808,159.40230873290017,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3726,0.1628901010516833,0.024,-16.795082479004318,155.01406795295918,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1628901010516833,0.0219999999999999,0.002,13.258988792867628,155.92124954220063,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3727,0.160056086960121,0.024,-96.30958516941976,226.32492431191244,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.160056086960121,0.0219999999999999,0.002,29.12390039730907,245.9644436911535,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3728,0.1708588128929143,0.024,-436.289266524256,7.051021405400872,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1708588128929143,0.0219999999999999,0.002,90.0,436.3462397994656,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3729,0.1713416288343304,0.024,8.875881571430078,163.67424554967133,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1713416288343304,0.0219999999999999,0.002,12.585306797796742,163.91473371824802,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3730,0.1539246822771663,0.024,-259.566145236501,7.568866697442898,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1539246822771663,0.0219999999999999,0.002,31.696477391092863,259.6764746680376,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3731,0.1669056319566387,0.024,-32.53086623193765,254.15175966543143,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1669056319566387,0.0219999999999999,0.002,34.150251047373445,256.2252411430916,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3732,0.1685316231316416,0.024,-9.627308497858715,275.72623321886715,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1685316231316416,0.0219999999999999,0.002,30.32129602217926,275.89425647152945,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3733,0.1783228837440642,0.024,-125.81254570662908,245.4650849503932,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1783228837440642,0.0219999999999999,0.002,32.35871934780364,275.8294846220874,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3734,0.161823770276867,0.024,-195.98487902120647,63.60944928295759,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.161823770276867,0.0219999999999999,0.002,15.807860538933188,206.04910784334425,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3735,0.1686487211375014,0.024,193.7852330651982,3.975370579711252,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1686487211375014,0.0219999999999999,0.002,15.196397089696497,193.8260047707201,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3736,0.1678535600090777,0.024,-183.6525577587753,52.511168607029816,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1678535600090777,0.0219999999999999,0.002,21.06116967003424,191.01226348016564,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3737,0.1559306193172974,0.024,-118.84605564804656,6.121709681363483,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1559306193172974,0.0219999999999999,0.002,7.131994977953242,119.00361453553198,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3738,0.1585389987119656,0.024,-16.01193521928355,205.6225693661769,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1585389987119656,0.0219999999999999,0.002,17.59065507020272,206.2450559461118,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3739,0.1570247065932782,0.024,-133.16115759397428,74.44510985791084,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1570247065932782,0.0219999999999999,0.002,10.80390456657973,152.55808163949777,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3740,0.1542463323383544,0.024,-156.75782981126744,43.967125390722025,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1542463323383544,0.0219999999999999,0.002,14.334713614061071,162.8070186517208,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3741,0.1748056086772328,0.024,-128.7076514448346,51.18986514313233,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1748056086772328,0.0219999999999999,0.002,9.444105118814626,138.51376044933986,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3742,0.1745013920159604,0.024,57.268800544020365,180.252249908548,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1745013920159604,0.0219999999999999,0.002,18.679700579521445,189.13114263083284,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3743,0.1782084840067288,0.024,-131.2496174667289,5.4626234576714126,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1782084840067288,0.0219999999999999,0.002,11.003378628252111,131.36324577370556,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3744,0.1769071365949507,0.024,15.579123306833855,192.94924429007185,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1769071365949507,0.0219999999999999,0.002,16.129613130759278,193.5771679592388,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3745,0.1604591480345773,0.024,-155.5934529278497,98.55481997127244,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1604591480345773,0.0219999999999999,0.002,16.20764512179263,184.1802788942967,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3746,0.1597020418406058,0.024,-123.73402738262348,98.51980419274624,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1597020418406058,0.0219999999999999,0.002,16.416020799034065,158.16529755449164,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3747,0.1692112365654251,0.024,147.70176964868574,190.79504508782097,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1692112365654251,0.0219999999999999,0.002,26.987320743820035,241.2852295260053,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3748,0.1625411773237532,0.024,-187.4836223269869,34.063275232643484,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1625411773237532,0.0219999999999999,0.002,12.468298245691088,190.55292010468665,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3749,0.1568407418394498,0.024,-254.506891709464,4.669207985023929,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1568407418394498,0.0219999999999999,0.002,27.653006533760355,254.5497189761172,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3750,0.1557845459924238,0.024,-191.6140051472113,63.42501931713314,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1557845459924238,0.0219999999999999,0.002,18.86393302202547,201.8382026374944,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3751,0.1743573309271762,0.024,-59.835007722624006,241.78148968552307,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1743573309271762,0.0219999999999999,0.002,25.21397550443012,249.07532375511863,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3752,0.1626727238699677,0.024,-85.6743100706976,237.6643847447264,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1626727238699677,0.0219999999999999,0.002,27.03023577136704,252.6350078318113,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3753,0.1703622403770168,0.024,-165.8964531189169,51.03688920681936,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1703622403770168,0.0219999999999999,0.002,13.251884990384212,173.56957457269445,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3754,0.1699245584369426,0.024,-159.6285670744273,20.7977934332004,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1699245584369426,0.0219999999999999,0.002,11.55044081888218,160.9777240425675,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3755,0.1765301694086408,0.024,-41.55600234228651,180.4264626257819,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1765301694086408,0.0219999999999999,0.002,11.919838817608674,185.1502356096929,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3756,0.1536364618554836,0.024,-48.82832540665114,187.93869253266965,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1536364618554836,0.0219999999999999,0.002,19.05749544451968,194.17815920671188,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3757,0.1697597430449311,0.024,-62.28682022240644,160.1891685128288,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1697597430449311,0.0219999999999999,0.002,17.363935428033777,171.87267869632404,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3758,0.1757345803285789,0.024,-115.48241272031136,1.2238109791236529,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1757345803285789,0.0219999999999999,0.002,5.907986547812216,115.48889713308787,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
3759,0.1735467236270903,0.024,-202.720316683539,26.86732716521928,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1735467236270903,0.0219999999999999,0.002,21.439960124194485,204.4929829242981,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
