particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m
156,0.1917880565556056,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.1917880565556056,0.0,0.001414213562373
157,0.1104829554425796,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1104829554425796,0.13,0.001414213562373
158,0.0099526854741578,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0099526854741578,0.022,0.001414213562373
159,0.1114394053366596,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1114394053366596,0.13,0.001414213562373
160,0.1852398482810423,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.1852398482810423,0.0,0.001414213562373
161,0.0315335392873511,0.0243988643696279,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0317413335976331,0.023,0.001414213562373
162,0.2260016980100745,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2260016980100745,0.0,0.001414213562373
163,0.1143576806032073,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1143576806032073,0.13,0.001414213562373
164,0.0257493758400519,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0257493758400519,0.13,0.001414213562373
165,0.2485857864376269,0.0769786676016017,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0769786676016017,0.001414213562373
166,0.0420468058885183,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0420468058885183,0.022,0.001414213562373
167,0.0701432125288247,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0701432125288247,0.13,0.001414213562373
168,0.0081231936754547,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0081231936754547,0.13,0.001414213562373
169,0.1222870196408305,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.1222870196408305,0.022,0.001414213562373
170,0.1719012823615168,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,34,99,,0.0,0.1719012823615168,0.022,0.001414213562373
171,0.249052817188675,0.0013417911614239,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2494995794063307,0.0,0.001414213562373
172,0.0195234879046513,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0195234879046513,0.13,0.001414213562373
173,0.0835401534843892,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0835401534843892,0.13,0.001414213562373
174,0.030006367217925,0.0234141233000983,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0300223450813277,0.022,0.001414213562373
175,0.1194117828800145,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.1194117828800145,0.022,0.001414213562373
176,0.2385857864376269,0.1067847743518419,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,37,99,,0.0,0.24,0.1067847743518419,0.001414213562373
177,0.0042841966339209,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0042841966339209,0.13,0.001414213562373
178,0.001414213562373,0.0477809335607159,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0477809335607159,0.001414213562373
179,0.0715216364118557,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0715216364118557,0.022,0.001414213562373
180,0.1963675795272333,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1963675795272333,0.13,0.001414213562373
181,0.2485857864376269,0.0786425708460645,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0786425708460645,0.001414213562373
182,0.0858910549603673,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0858910549603673,0.022,0.001414213562373
183,0.2282905706333865,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2282905706333865,0.0,0.001414213562373
184,0.001414213562373,0.0421091428115267,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0421091428115267,0.001414213562373
185,0.2025814676238175,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.2025814676238175,0.13,0.001414213562373
186,0.2385857864376269,0.1170796580904576,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,38,99,,0.0,0.24,0.1170796580904576,0.001414213562373
187,0.0819390578748384,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0819390578748384,0.022,0.001414213562373
188,0.001414213562373,0.030616783802061,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.030616783802061,0.001414213562373
189,0.2166937377512646,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2166937377512646,0.0,0.001414213562373
190,0.2485857864376269,0.0845442946380055,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0845442946380055,0.001414213562373
191,0.1072014371727679,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1072014371727679,0.13,0.001414213562373
192,0.0011311851500263,0.0229914095475161,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0221426338666911,0.001414213562373
193,0.001414213562373,0.0996819691799451,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0996819691799451,0.001414213562373
194,0.0074238953161192,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0074238953161192,0.13,0.001414213562373
195,0.2415146430727723,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2415146430727723,0.0,0.001414213562373
196,0.001414213562373,0.1089649792118345,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.1089649792118345,0.001414213562373
197,0.1808496294272642,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1808496294272642,0.13,0.001414213562373
198,0.2105544394090877,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2105544394090877,0.0,0.001414213562373
199,0.0077246541788948,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0077246541788948,0.022,0.001414213562373
200,0.001414213562373,0.1132894599074698,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.1132894599074698,0.001414213562373
201,0.0837108338467829,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0837108338467829,0.13,0.001414213562373
202,0.2157762700989005,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2157762700989005,0.0,0.001414213562373
203,0.157972840749402,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.157972840749402,0.13,0.001414213562373
204,0.1000708379894493,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1000708379894493,0.13,0.001414213562373
205,0.2485857864376269,0.0213148317330371,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0213148317330371,0.001414213562373
206,0.1420264964558948,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1420264964558948,0.13,0.001414213562373
207,0.2230416054396384,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2230416054396384,0.0,0.001414213562373
208,0.1719515298284439,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,34,99,,0.0,0.1719515298284439,0.022,0.001414213562373
209,0.2485857864376269,0.0040613259206661,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0040613259206661,0.001414213562373
210,0.001414213562373,0.0268179638172125,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0268179638172125,0.001414213562373
211,0.1766728021698348,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,34,99,,0.0,0.1766728021698348,0.022,0.001414213562373
212,0.2385857864376269,0.1279624203361981,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,39,99,,0.0,0.24,0.1279624203361981,0.001414213562373
213,0.2359230295760557,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.2359230295760557,0.13,0.001414213562373
214,0.1976080905726,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1976080905726,0.13,0.001414213562373
215,0.1693821799626615,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1693821799626615,0.13,0.001414213562373
216,0.051361685091983,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.051361685091983,0.13,0.001414213562373
217,0.2385857864376269,0.1114030987522017,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,38,99,,0.0,0.24,0.1114030987522017,0.001414213562373
218,0.0665471296546848,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0665471296546848,0.022,0.001414213562373
219,0.2285533052484578,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2285533052484578,0.0,0.001414213562373
220,0.2485857864376269,0.0533433007364562,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0533433007364562,0.001414213562373
221,0.0934519794194475,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0934519794194475,0.13,0.001414213562373
222,0.201716214552751,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.201716214552751,0.0,0.001414213562373
223,0.2485857864376269,0.0032862737831787,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0032862737831787,0.001414213562373
224,0.2485857864376269,0.096578712798347,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.096578712798347,0.001414213562373
225,0.1288448740712592,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1288448740712592,0.13,0.001414213562373
226,0.001414213562373,0.1048000537280853,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.1048000537280853,0.001414213562373
227,0.0286017109329867,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0286017109329867,0.13,0.001414213562373
228,0.0845163540817957,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0845163540817957,0.13,0.001414213562373
229,0.2485857864376269,0.0078810615178872,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0078810615178872,0.001414213562373
230,0.0633515114676009,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0633515114676009,0.022,0.001414213562373
231,0.1846868357686048,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1846868357686048,0.13,0.001414213562373
232,0.001414213562373,0.0644450431618728,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0644450431618728,0.001414213562373
233,0.0452434585742615,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0452434585742615,0.13,0.001414213562373
234,0.0959933620524289,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0959933620524289,0.022,0.001414213562373
235,0.001414213562373,0.023036669645122,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.023036669645122,0.001414213562373
236,0.2385857864376269,0.103754170532189,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,37,99,,0.0,0.24,0.103754170532189,0.001414213562373
237,0.1945113363989695,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1945113363989695,0.13,0.001414213562373
238,0.001414213562373,0.0662382098671288,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0662382098671288,0.001414213562373
239,0.2485857864376269,0.0586045161296831,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0586045161296831,0.001414213562373
240,0.0912659795456718,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0912659795456718,0.022,0.001414213562373
241,0.001414213562373,0.0951869682187993,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0951869682187993,0.001414213562373
242,0.001414213562373,0.0893021784507381,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0893021784507381,0.001414213562373
243,0.1124314385742138,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1124314385742138,0.13,0.001414213562373
244,0.1567630514701548,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1567630514701548,0.13,0.001414213562373
245,0.1438617782455858,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.1438617782455858,0.022,0.001414213562373
246,0.215794132404832,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.215794132404832,0.0,0.001414213562373
247,0.1694265226664264,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1694265226664264,0.13,0.001414213562373
248,0.001414213562373,0.0317751894392423,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0317751894392423,0.001414213562373
249,0.2233860432253101,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.2233860432253101,0.13,0.001414213562373
250,0.1304374014951028,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1304374014951028,0.13,0.001414213562373
251,0.1509545684266647,0.0224044177774774,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.1507884037303377,0.021,0.001414213562373
252,0.001414213562373,0.0907853399041413,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0907853399041413,0.001414213562373
253,0.18294323725314,0.0013815307028323,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.1826409577183851,0.0,0.001414213562373
254,0.0955250645793694,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0955250645793694,0.022,0.001414213562373
255,0.0919245732658303,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0919245732658303,0.13,0.001414213562373
256,0.126411886335075,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.126411886335075,0.13,0.001414213562373
257,0.1170799658835494,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.1170799658835494,0.022,0.001414213562373
258,0.2385857864376269,0.127891648823739,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,39,99,,0.0,0.24,0.127891648823739,0.001414213562373
259,0.001414213562373,0.068994069386006,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.068994069386006,0.001414213562373
260,0.001414213562373,0.1118508478239652,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.1118508478239652,0.001414213562373
261,0.001414213562373,0.1151836600684107,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.1151836600684107,0.001414213562373
262,0.0675894262300405,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0675894262300405,0.13,0.001414213562373
263,0.2485857864376269,0.0357021772650778,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0357021772650778,0.001414213562373
264,0.1650563155855406,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,34,99,,0.0,0.1650563155855406,0.022,0.001414213562373
265,0.2485857864376269,0.0816468575288683,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0816468575288683,0.001414213562373
266,0.2485857864376269,0.0552010190708974,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0552010190708974,0.001414213562373
267,0.1436075192548951,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1436075192548951,0.13,0.001414213562373
268,0.2198640585401365,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2198640585401365,0.0,0.001414213562373
269,0.0564377563762596,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0564377563762596,0.13,0.001414213562373
270,0.2485857864376269,0.0244513437323344,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0244513437323344,0.001414213562373
271,0.1736401910537018,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,34,99,,0.0,0.1736401910537018,0.022,0.001414213562373
272,0.1934138116059671,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.1934138116059671,0.0,0.001414213562373
273,0.0497632782985284,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0497632782985284,0.022,0.001414213562373
274,0.0988289311158835,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0988289311158835,0.022,0.001414213562373
275,0.2039433526823188,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2039433526823188,0.0,0.001414213562373
276,0.0124073861120217,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0124073861120217,0.022,0.001414213562373
277,0.0258177439892323,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0258177439892323,0.022,0.001414213562373
278,0.093388829645514,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.093388829645514,0.13,0.001414213562373
279,0.183414213562373,0.0118570407271818,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,35,99,,0.0,0.182,0.0118570407271818,0.001414213562373
280,0.1753135016483696,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1753135016483696,0.13,0.001414213562373
281,0.001414213562373,0.0550019871985618,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0550019871985618,0.001414213562373
282,0.2101684292262728,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2101684292262728,0.0,0.001414213562373
283,0.2485857864376269,0.0307142553349372,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0307142553349372,0.001414213562373
284,0.2485857864376269,0.0103210515117016,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0103210515117016,0.001414213562373
285,0.2485857864376269,0.0537958505952411,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0537958505952411,0.001414213562373
286,0.2485857864376269,0.0563006148106847,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0563006148106847,0.001414213562373
287,0.1369706332542808,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1369706332542808,0.13,0.001414213562373
288,0.1759323486539162,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,34,99,,0.0,0.1759323486539162,0.022,0.001414213562373
289,0.0212317325690695,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0212317325690695,0.022,0.001414213562373
290,0.1329247067585903,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1329247067585903,0.13,0.001414213562373
291,0.1434407471106646,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1434407471106646,0.13,0.001414213562373
292,0.1651532772928121,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1651532772928121,0.13,0.001414213562373
293,0.1115210567839851,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.1115210567839851,0.022,0.001414213562373
294,0.2027785777480624,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.2027785777480624,0.13,0.001414213562373
295,0.1192087287463397,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.1192087287463397,0.022,0.001414213562373
296,0.0657693877358203,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0657693877358203,0.022,0.001414213562373
297,0.001414213562373,0.112187591048377,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.112187591048377,0.001414213562373
298,0.2485857864376269,0.0246443828585612,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,42,50,,0.0,0.25,0.0246443828585612,0.001414213562373
299,0.0756676693553231,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0756676693553231,0.13,0.001414213562373
300,0.0129465123068449,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0129465123068449,0.022,0.001414213562373
301,0.0226580986664688,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0226580986664688,0.13,0.001414213562373
302,0.1712269905024608,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.1712269905024608,0.13,0.001414213562373
303,0.0771514572755467,0.1285857864376269,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,9,99,,0.0,0.0771514572755467,0.13,0.001414213562373
304,0.1557603663871491,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,34,99,,0.0,0.1557603663871491,0.022,0.001414213562373
305,0.2373783496670212,0.001414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2373783496670212,0.0,0.001414213562373
306,0.0781853933110871,0.023414213562373,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.0781853933110871,0.022,0.001414213562373
307,0.151,0.0228253428378919,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,7,99,,0.0,0.15,0.0218253428378919,0.001414213562373
308,0.001414213562373,0.0906147919571638,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0906147919571638,0.001414213562373
309,0.001414213562373,0.0852046052421017,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0852046052421017,0.001414213562373
310,0.001414213562373,0.0388417750822669,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,6,10,,0.0,0.0,0.0388417750822669,0.001414213562373
311,0.2490247025145004,0.001223626011939,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.602176634e-19,36,40,,0.0,0.2497337436860174,0.0,0.001414213562373
