particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
573,0.0228822882288228,1,1,0,0,0,run,run,9,1,0.010694634106661584,0.027980490506654816,0.017450365397575423,0.019745520935370423
574,0.0229222922292229,1,1,0,0,0,run,run,10,2,0.013318538874392171,0.009792081739197718,0.014369654397852847,0.0184486333960229
575,0.0229622962296229,1,1,0,0,0,run,run,11,1,0.011196866439592936,0.005266628611274198,0.01360399690373869,0.01949137276134174
576,0.023002300230023,1,1,0,0,0,run,run,12,2,0.03496467025516288,3.081060170447068e-07,0.025399997882405163,3.3326232479697884e-08
577,0.023042304230423,1,1,0,0,0,run,run,1,1,0.006421346301311869,0.021274085529562888,0.016316061842927408,0.021846456499570822
578,0.023082308230823,1,1,0,0,0,run,run,2,2,0.014213529742140378,0.02495760071117311,0.016937407042982994,0.018012849244038717
579,0.0231223122312231,1,1,0,0,0,run,run,3,1,0.10160000000000001,0.0,0.02240029259939254,0.0
580,0.0231623162316231,1,1,0,0,0,run,run,4,2,0.014130653080854774,0.04903845394158767,0.021015123755244936,0.018061041823285832
581,0.0232023202320232,1,1,0,0,0,run,run,5,1,0.05925508953544463,0.031142514374301964,0.01797086525155279,-0.004151395110846213
582,0.0232423242324232,1,1,0,0,0,run,run,6,2,0.02290385204741473,-0.011775692579453545,0.010714562968348478,0.013724812643067213
583,0.0232823282328232,1,1,0,0,0,run,run,7,1,0.005647430622137639,0.01168012400999035,0.014691722369974765,0.02222437003512972
584,0.0233223322332233,1,1,0,0,0,run,run,8,2,0.011529518035580905,-0.014134789327436906,0.010318587756302813,0.01932169860725203
585,0.0233623362336233,1,1,0,0,0,run,run,9,1,0.04324360552855038,-0.0031810169254109484,0.01216367198236937,0.0037177238054044194
586,0.0234023402340234,1,1,0,0,0,run,run,10,2,0.05180300817871356,0.012279820974447436,0.01477907455143386,-0.000489829918195214
587,0.0234423442344234,1,1,0,0,0,run,run,11,1,0.046280188699296725,0.012097989350100466,0.014749983101501508,0.0022280401624609047
588,0.0234823482348234,1,0,1,0,0,run,run,12,2,0.053801,0.0,-0.004104264449272499,0.0
589,0.0235223522352235,1,1,0,0,0,run,run,1,1,0.029850953958094197,-0.006508118057345179,0.011604402151299778,0.010307579655989982
