particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
4923,0.1968996899689969,1,1,0,0,0,run,run,3,1,0.0375883972094118,-0.0047226285381145585,0.01196508688499282,0.006478531744688509
4924,0.1969396939693969,1,1,0,0,0,run,run,4,2,0.08728209884074663,0.03846933331407211,0.019036495729039156,-0.017764471214373
4925,0.1969796979697969,1,1,0,0,0,run,run,5,1,0.028506519112044413,2.2723447994154098e-06,0.025399987690457333,3.4602818983689616e-07
4926,0.197019701970197,1,1,0,0,0,run,run,6,2,0.026658165036391686,-0.01599992818396709,0.010108699672405496,0.011802084489059374
4927,0.197059705970597,1,1,0,0,0,run,run,7,1,0.08290894569631678,0.03579065670628782,0.01860429608843968,-0.015625511382506854
4928,0.1970997099709971,1,1,0,0,0,run,run,8,2,0.04272845062265426,0.014044614429656559,0.015118634740542787,0.004041336378760972
4929,0.1971397139713971,1,1,0,0,0,run,run,9,1,0.07809017652348885,0.05699985239792493,0.022220478067074667,-0.013149693897396468
4930,0.1971797179717971,1,1,0,0,0,run,run,10,2,0.014466247459020304,9.25067109528172e-11,0.025399999999587596,2.2958442241975225e-11
4931,0.1972197219721972,1,1,0,0,0,run,run,11,1,0.011914421315623857,1.893727956600041e-12,0.025399999999991887,5.029966356776615e-13
4932,0.1972597259725972,1,1,0,0,0,run,run,12,2,0.03797075875697111,0.0003531723635128382,0.025397858597583752,3.09575188460409e-05
4933,0.1972997299729973,1,1,0,0,0,run,run,1,1,0.01121471307672702,-0.014310167102996207,0.010470916946275723,0.019410524238308576
4934,0.1973397339733973,1,1,0,0,0,run,run,2,2,0.06941286420587942,0.018674505234892714,0.01577153649953142,-0.009067972024375247
4935,0.1973797379737973,1,0,1,0,0,run,run,3,1,0.053801,0.0,-0.02328191468566153,0.0
4936,0.1974197419741974,1,1,0,0,0,run,run,4,2,0.06791244461770243,0.022985403625700052,0.016509111398885713,-0.008308361506616856
4937,0.1974597459745974,1,1,0,0,0,run,run,5,1,0.022640588395970673,0.008753952871584094,0.014321346605871432,0.01390105862831947
4938,0.1974997499749975,1,1,0,0,0,run,run,6,2,0.023761344132481967,-0.007676989273062372,0.011532716263154419,0.013268644672631603
4939,0.1975397539753975,1,1,0,0,0,run,run,7,1,0.05277441102055288,0.010486449234514117,0.025325886055533726,-0.00013391328387713528
4940,0.1975797579757975,1,1,0,0,0,run,run,8,2,0.01227762241341751,2.6086252580620416e-12,0.025399999999988758,6.864101582857259e-13
4941,0.1976197619761976,1,1,0,0,0,run,run,9,1,0.009277370228420406,-0.023987239871835542,0.008841323891083388,0.020316317604754552
4942,0.1976597659765976,1,1,0,0,0,run,run,10,2,0.05601032968814463,0.01145178652506611,0.014614091370822153,-0.002507781408904515
4943,0.1976997699769977,1,1,0,0,0,run,run,11,1,0.06258940634810081,0.008808781773942585,0.014134035151399618,-0.005758522898799901
4944,0.1977397739773977,1,0,1,0,0,run,run,12,2,1.0000000000000542e-06,0.0,0.005543115245277758,0.0
4945,0.1977797779777977,1,0,1,0,0,run,run,1,1,0.101599,0.0,0.046301534478860804,0.0
4946,0.1978197819781978,1,1,0,0,0,run,run,2,2,0.0805217406770664,0.05077916785097764,0.021154836322050875,-0.014376943404801498
4947,0.1978597859785978,1,0,1,0,0,run,run,3,1,1e-06,0.0,0.005302343430066452,0.0
4948,0.1978997899789979,1,1,0,0,0,run,run,4,2,0.044054857470770675,0.02852564644966748,0.017564941219055077,0.0034598420244714486
4949,0.1979397939793979,1,1,0,0,0,run,run,5,1,0.029574728913821357,0.0030583629566207434,0.013322488378218806,0.010460558423102779
4950,0.1979797979797979,1,1,0,0,0,run,run,6,2,0.008828682820814249,-0.02269810326053932,0.009061889239679478,0.020543472513080894
4951,0.198019801980198,1,0,1,0,0,run,run,7,1,1e-06,0.0,0.010292879188862772,0.0
4952,0.198059805980598,1,1,0,0,0,run,run,8,2,0.039007465750413244,-0.00879979491080991,0.011267502459573715,0.005760106447085953
4953,0.1980998099809981,1,1,0,0,0,run,run,9,1,0.017305118214170818,-0.0013220684013003925,0.012640901704954351,0.016477195424122133
4954,0.1981398139813981,1,1,0,0,0,run,run,10,2,0.034694605431151285,0.0035916073053351887,0.013387614420904387,0.007943558386762826
4955,0.1981798179817981,1,1,0,0,0,run,run,11,1,0.05186400741579341,0.006088954609037257,0.013726126376774162,-0.0004936603689483483
4956,0.1982198219821982,1,1,0,0,0,run,run,12,2,0.04674952980956999,0.03805925526828821,0.01916650696990084,0.0021806411137366487
4957,0.1982598259825982,1,1,0,0,0,run,run,1,1,0.04772880092582002,0.017969934532087915,0.01575890742994422,0.001599851584400026
4958,0.1982998299829983,1,1,0,0,0,run,run,2,2,0.06635846840520002,0.027450177084149274,0.017273013615017204,-0.0075216371232079415
4959,0.1983398339833983,1,1,0,0,0,run,run,3,1,0.013354214155510533,-0.020457228785165284,0.009419182947808321,0.01832736887629814
4960,0.1983798379837983,1,1,0,0,0,run,run,4,2,0.046514843730108064,0.07023637479850989,0.02461790434785875,0.0024544881977741143
4961,0.1984198419841984,1,1,0,0,0,run,run,5,1,0.015195804785106687,1.56277549955959e-12,0.025399999999992953,3.8006396149861014e-13
4962,0.1984598459845984,1,1,0,0,0,run,run,6,2,0.04095918285609551,0.0709551949367998,0.024767000783707253,0.005192110774248256
4963,0.1984998499849985,1,1,0,0,0,run,run,7,1,0.02319376206189341,-0.04872751502385396,0.004582266918499448,0.013345946253872082
4964,0.1985398539853985,1,0,1,0,0,run,run,8,2,0.053801,0.0,-0.03465875420996929,0.0
4965,0.1985798579857985,1,1,0,0,0,run,run,9,1,0.008993607169558498,0.022557971468701084,0.01672666676062161,0.020685025858823085
4966,0.1986198619861986,1,1,0,0,0,run,run,10,2,0.0008740013143324458,0.0001567194676435654,0.012972244354855996,0.02457065250016929
4967,0.1986598659865986,1,1,0,0,0,run,run,11,1,0.024016386379281718,-0.04194503573766491,0.005727052179704923,0.012974489794951602
4968,0.1986998699869987,1,1,0,0,0,run,run,12,2,0.012217515311678789,-0.03243465472034388,0.007396010039571885,0.01882782388834537
4969,0.1987398739873987,1,1,0,0,0,run,run,1,1,0.058547187485139145,0.03566590415154375,0.018703055725483475,-0.0036370710844604933
4970,0.1987798779877987,1,1,0,0,0,run,run,2,2,0.029890851221749812,-0.02528785123179782,0.008519578731438202,0.010165487335596567
4971,0.1988198819881988,1,0,1,0,0,run,run,3,1,0.101599,0.0,0.05737165864359019,0.0
4972,0.1988598859885988,1,0,1,0,0,run,run,4,2,0.053801,0.0,-0.0029568411063886804,0.0
4973,0.1988998899889989,1,1,0,0,0,run,run,5,1,0.011757627506575788,0.003438159895122606,0.013474501936264913,0.019230686069082396
4974,0.1989398939893989,1,0,1,0,0,run,run,6,2,0.053801,0.0,-0.0009178118286216224,0.0
4975,0.1989798979897989,1,1,0,0,0,run,run,7,1,0.043853287084801296,0.029104784085137725,0.017664029006441838,0.00356189013585141
4976,0.199019901990199,1,1,0,0,0,run,run,8,2,0.028616509832824016,0.037314285827316454,0.019129559452382847,0.01110070522905961
4977,0.199059905990599,1,1,0,0,0,run,run,9,1,0.03917793638137792,-0.009289578951551785,0.011183702661525617,0.0056738030655052
4978,0.1990999099909991,1,1,0,0,0,run,run,10,2,0.004835630138783926,0.013163743075397666,0.015155910923687132,0.022685042958646675
4979,0.1991399139913991,1,1,0,0,0,run,run,11,1,0.020163899514867648,0.030096885801690086,0.017948655352756537,0.015224935700368723
4980,0.1991799179917991,1,0,1,0,0,run,run,12,2,1e-06,0.0,0.011494033540280517,0.0
4981,0.1992199219921992,1,1,0,0,0,run,run,1,1,0.0567125435716598,0.009434235751734662,0.014268897707302882,-0.002863287999085858
4982,0.1992599259925992,1,1,0,0,0,run,run,2,2,0.046579837078304605,0.054806332690042786,0.022004004682537843,0.002346568035726278
4983,0.1992999299929993,1,1,0,0,0,run,run,3,1,0.01544334193091802,0.04365965467828644,0.020269182765430636,0.017614790657413792
4984,0.1993399339933993,1,0,1,0,0,run,run,4,2,1.0000000000000135e-06,0.0,0.003596905020655382,0.0
4985,0.1993799379937993,1,1,0,0,0,run,run,5,1,0.010052370002582429,-0.01910037019806777,0.009665260342796331,0.019958969633581153
4986,0.1994199419941994,1,1,0,0,0,run,run,6,2,0.0778124915856714,0.041287439916746486,0.019560436198016076,-0.013090362788633837
4987,0.1994599459945994,1,1,0,0,0,run,run,7,1,0.0326085564984162,-0.03309616791613595,0.007183611638161719,0.008789607196074044
