particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,target_x,target_y,initial_speed_mps,particle_model
5065,0.1700215020469012,0.024,-595.63884957910727,-28.181209372410791,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1700215020469012,0.021999999999999999,0.0020000000000000018,0.094522386312111725,0.021840185836125944,596.30513974777546,neutral_100nm_low_pressure_redeposit
5066,0.15745976354468705,0.024,-393.41968397460863,-24.224138764364568,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15745976354468705,0.021999999999999999,0.0020000000000000018,0.12603743516599702,0.022003594596765097,394.16475823893251,neutral_100nm_low_pressure_redeposit
5067,0.16298230145329354,0.024,-461.2775010159927,-47.341093536925378,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16298230145329354,0.021999999999999999,0.0020000000000000018,0.13595695214510303,0.022044347602166815,463.7004551225188,neutral_100nm_low_pressure_redeposit
5068,0.17820173843674833,0.024,-414.22220029011089,-39.941290227217571,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17820173843674833,0.021999999999999999,0.0020000000000000018,0.13909173778200803,0.021592571156613664,416.14341023041032,neutral_100nm_low_pressure_redeposit
5069,0.16309681344717719,0.024,-434.10164526961677,-114.27667467591445,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16309681344717719,0.021999999999999999,0.0020000000000000018,0.14640279830404512,0.021621423836223192,448.89129731013162,neutral_100nm_low_pressure_redeposit
5070,0.17058576166306008,0.024,-704.14162669523762,-3.15042905272449,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17058576166306008,0.021999999999999999,0.0020000000000000018,0.13985491366339797,0.022260255059070998,704.14867439215686,neutral_100nm_low_pressure_redeposit
5071,0.17260052776453888,0.024,-980.7695417850714,35.404947032711867,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17260052776453888,0.021999999999999999,0.0020000000000000018,0.14250103142421205,0.022153742891948124,981.40837797916117,neutral_100nm_low_pressure_redeposit
5072,0.15931264565700395,0.024,-609.72989066081584,-129.26398186551714,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15931264565700395,0.021999999999999999,0.0020000000000000018,0.14133287279704693,0.021993937933365602,623.28141041826302,neutral_100nm_low_pressure_redeposit
5073,0.17049738844677653,0.024,-486.61477867272316,-48.478851685741198,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17049738844677653,0.021999999999999999,0.0020000000000000018,0.12877781082777778,0.022150721800327951,489.02366188505789,neutral_100nm_low_pressure_redeposit
5074,0.15653310213839247,0.024,-332.45134443368744,-20.553849560155438,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15653310213839247,0.021999999999999999,0.0020000000000000018,0.1278532244159381,0.021773636973034281,333.08611070938969,neutral_100nm_low_pressure_redeposit
5075,0.16898292674788692,0.024,-389.96122187544432,-53.892047757759407,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16898292674788692,0.021999999999999999,0.0020000000000000018,0.14703698296459658,0.021732669129904326,393.66750866449991,neutral_100nm_low_pressure_redeposit
5076,0.17175099893287557,0.024,-667.98271248813433,-85.447676714985803,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17175099893287557,0.021999999999999999,0.0020000000000000018,0.12673946946524633,0.022080320470827374,673.42572689123949,neutral_100nm_low_pressure_redeposit
5077,0.16075172585002986,0.024,-677.63413118343612,-140.19288826221219,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16075172585002986,0.021999999999999999,0.0020000000000000018,0.14197289679634076,0.021803005337584929,691.98414841962347,neutral_100nm_low_pressure_redeposit
5078,0.17243256578376343,0.024,-542.43616400161147,-40.795904842372344,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17243256578376343,0.021999999999999999,0.0020000000000000018,0.14308651375347353,0.02199694452136907,543.96810372363836,neutral_100nm_low_pressure_redeposit
5079,0.17123914517017641,0.024,-591.58589581908802,-42.560620420857411,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17123914517017641,0.021999999999999999,0.0020000000000000018,0.1382660382203344,0.022014914737575435,593.11489489194344,neutral_100nm_low_pressure_redeposit
5080,0.17036255034970907,0.024,-287.6819464824876,23.026682379654023,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17036255034970907,0.021999999999999999,0.0020000000000000018,0.13921236294451106,0.021797901639545977,288.60202777071117,neutral_100nm_low_pressure_redeposit
5081,0.1608371030305,0.024,-473.14317222401115,-62.970992332600019,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1608371030305,0.021999999999999999,0.0020000000000000018,0.13126333656092121,0.021794137248581619,477.31520748615651,neutral_100nm_low_pressure_redeposit
5082,0.15430632656121213,0.024,-819.15639429953808,-56.135203620499922,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15430632656121213,0.021999999999999999,0.0020000000000000018,0.12149611248004571,0.022189359004411584,821.07755992192074,neutral_100nm_low_pressure_redeposit
5083,0.17215676486246043,0.024,-500.65124144505842,-35.515872035777441,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17215676486246043,0.021999999999999999,0.0020000000000000018,0.1420612729920806,0.022181256441300999,501.90939693030248,neutral_100nm_low_pressure_redeposit
5084,0.16062358145511843,0.024,-290.53202928739825,-63.227794266337902,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16062358145511843,0.021999999999999999,0.0020000000000000018,0.14772639301185228,0.021745384535083664,297.33249739919108,neutral_100nm_low_pressure_redeposit
5085,0.16869085757620184,0.024,-521.72410721517576,-69.09934889325443,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16869085757620184,0.021999999999999999,0.0020000000000000018,0.1300585188155812,0.021911074914898989,526.28011939170187,neutral_100nm_low_pressure_redeposit
5086,0.15866858972157324,0.024,-754.67295887986734,-30.860523594525713,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15866858972157324,0.021999999999999999,0.0020000000000000018,0.13038560258590545,0.021986723385899649,755.3036785168083,neutral_100nm_low_pressure_redeposit
5087,0.15771296237761387,0.024,-490.02929632597824,-58.679302543832904,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15771296237761387,0.021999999999999999,0.0020000000000000018,0.1414554070076994,0.022188145080942641,493.53011235867262,neutral_100nm_low_pressure_redeposit
5088,0.15559881386843163,0.024,-503.27850530284917,44.867994444843802,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15559881386843163,0.021999999999999999,0.0020000000000000018,0.12580895083033011,0.022224513952980016,505.27456973943629,neutral_100nm_low_pressure_redeposit
5089,0.16374975090724983,0.024,-332.90188739773731,-2.8975861916811132,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16374975090724983,0.021999999999999999,0.0020000000000000018,0.1405125712007595,0.022023143182628928,332.91449748954159,neutral_100nm_low_pressure_redeposit
5090,0.17284489542977655,0.024,-666.71537981656274,21.357715067059715,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17284489542977655,0.021999999999999999,0.0020000000000000018,0.088506117634530701,0.022203837915641223,667.05738109763035,neutral_100nm_low_pressure_redeposit
5091,0.1571091173513281,0.024,-332.39581030293044,-58.419970954530413,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1571091173513281,0.021999999999999999,0.0020000000000000018,0.094952825597963225,0.022147222226875433,337.49054462794942,neutral_100nm_low_pressure_redeposit
5092,0.16561848646032259,0.024,-484.16026100901382,22.151595438761753,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16561848646032259,0.021999999999999999,0.0020000000000000018,0.12682964545148701,0.022197139308763731,484.66674274267979,neutral_100nm_low_pressure_redeposit
5093,0.17715820911828378,0.024,-506.5444949595223,-87.985892703636125,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17715820911828378,0.021999999999999999,0.0020000000000000018,0.13584334247226398,0.022143293508249565,514.1292081652756,neutral_100nm_low_pressure_redeposit
5094,0.16099907341510369,0.024,-606.49807191138427,-10.720143963648265,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16099907341510369,0.021999999999999999,0.0020000000000000018,0.088455118704187444,0.022050724394077702,606.59280635268669,neutral_100nm_low_pressure_redeposit
5095,0.17126220631043185,0.024,-1099.4184001172885,-205.27174525575259,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17126220631043185,0.021999999999999999,0.0020000000000000018,0.13143652399169789,0.022000861785989461,1118.4173227900221,neutral_100nm_low_pressure_redeposit
5096,0.17033310545340266,0.024,-460.12183459744608,-3.2061344923331556,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17033310545340266,0.021999999999999999,0.0020000000000000018,0.087297123652779418,0.021841964638213168,460.13300465376579,neutral_100nm_low_pressure_redeposit
5097,0.16415249702628623,0.024,-422.69079853234206,-53.466883866338804,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16415249702628623,0.021999999999999999,0.0020000000000000018,0.14413196241338672,0.021907694465571007,426.05893821663398,neutral_100nm_low_pressure_redeposit
5098,0.17683317253527717,0.024,-333.00690574733551,-42.069267862805624,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17683317253527717,0.021999999999999999,0.0020000000000000018,0.079294975542404098,0.021763779920956471,335.65372420684878,neutral_100nm_low_pressure_redeposit
5099,0.17440365918158524,0.024,-588.80819980052411,-69.193100660326337,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17440365918158524,0.021999999999999999,0.0020000000000000018,0.13796421613327131,0.021964261404707121,592.85983278623621,neutral_100nm_low_pressure_redeposit
5100,0.15553040413858968,0.024,-537.63527689606428,-204.42082516782773,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15553040413858968,0.021999999999999999,0.0020000000000000018,0.14965586933496611,0.022137497797958192,575.18654776116182,neutral_100nm_low_pressure_redeposit
5101,0.16201783110761475,0.024,-614.5331981557581,-71.229514396098537,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16201783110761475,0.021999999999999999,0.0020000000000000018,0.14955601572479257,0.022343196952282963,618.64747260184322,neutral_100nm_low_pressure_redeposit
5102,0.17120960497159551,0.024,-966.33282999335984,-43.917370638600318,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17120960497159551,0.021999999999999999,0.0020000000000000018,0.14056097890351893,0.02183219078225012,967.33028163434642,neutral_100nm_low_pressure_redeposit
5103,0.16056041508592334,0.024,-435.72344288151328,18.583402943430048,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16056041508592334,0.021999999999999999,0.0020000000000000018,0.072876207604453347,0.022019409067391235,436.11954959790239,neutral_100nm_low_pressure_redeposit
5104,0.16779604822378141,0.024,-748.31414351669582,-10.958121180115542,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16779604822378141,0.021999999999999999,0.0020000000000000018,0.029788570578802534,0.021883120522006902,748.39437317962529,neutral_100nm_low_pressure_redeposit
5105,0.16270983449294085,0.024,-572.14176182414462,-63.838041472364971,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16270983449294085,0.021999999999999999,0.0020000000000000018,0.13689238985048305,0.021891562840274308,575.69218438525252,neutral_100nm_low_pressure_redeposit
5106,0.15494905095569747,0.024,-727.69383875798565,-142.95976726749495,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15494905095569747,0.021999999999999999,0.0020000000000000018,0.14585414692920037,0.02178051807399858,741.60354504513361,neutral_100nm_low_pressure_redeposit
5107,0.17043232859150861,0.024,-518.45765553289164,5.8791321269434338,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17043232859150861,0.021999999999999999,0.0020000000000000018,0.12180713000948262,0.022089035470189221,518.49098813309047,neutral_100nm_low_pressure_redeposit
5108,0.15484629767289204,0.024,-1016.7178078917856,58.107576053743152,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15484629767289204,0.021999999999999999,0.0020000000000000018,0.1371778807410689,0.022117380805615979,1018.3769396834944,neutral_100nm_low_pressure_redeposit
5109,0.15872544906985606,0.024,-792.30547924106611,124.08472082328746,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15872544906985606,0.021999999999999999,0.0020000000000000018,0.057107046276789655,0.021919425493816039,801.96321011453426,neutral_100nm_low_pressure_redeposit
5110,0.16547365069807213,0.024,-443.6849645972448,-0.0087022749646368351,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16547365069807213,0.021999999999999999,0.0020000000000000018,0.088029268068983327,0.022079225426852932,443.68496468258644,neutral_100nm_low_pressure_redeposit
5111,0.16818116981667153,0.024,-1016.105386867406,-73.68089693716216,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16818116981667153,0.021999999999999999,0.0020000000000000018,0.027873297664122748,0.02207429712855425,1018.7732975468219,neutral_100nm_low_pressure_redeposit
5112,0.15515044946538989,0.024,-685.08159002045977,-151.67597867027749,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15515044946538989,0.021999999999999999,0.0020000000000000018,0.14728733795664739,0.022084884444717769,701.67113913182141,neutral_100nm_low_pressure_redeposit
5113,0.15387569033026707,0.024,-610.35716379373298,19.300599611669846,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15387569033026707,0.021999999999999999,0.0020000000000000018,0.08964139674456352,0.02169025695124405,610.66224751469599,neutral_100nm_low_pressure_redeposit
5114,0.15428451485203948,0.024,-446.99568090659835,-71.907877157447729,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15428451485203948,0.021999999999999999,0.0020000000000000018,0.13293849970688884,0.021809751545879694,452.74262174710708,neutral_100nm_low_pressure_redeposit
5115,0.17457531722286615,0.024,-1019.2834580296426,-34.886882895378712,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17457531722286615,0.021999999999999999,0.0020000000000000018,0.12925604947370881,0.022180101361498714,1019.8803176897876,neutral_100nm_low_pressure_redeposit
5116,0.16183763129081738,0.024,-525.4828543532866,-78.031224181524649,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16183763129081738,0.021999999999999999,0.0020000000000000018,0.14801947276934233,0.021868815380198942,531.24486083777299,neutral_100nm_low_pressure_redeposit
5117,0.17223255018002959,0.024,-349.26906805671302,21.725118454291984,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17223255018002959,0.021999999999999999,0.0020000000000000018,0.068808371433749488,0.021743516905928687,349.94408506654008,neutral_100nm_low_pressure_redeposit
5118,0.15750754626440377,0.024,-342.93711722526217,-61.661225289452823,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15750754626440377,0.021999999999999999,0.0020000000000000018,0.14131227579093658,0.021744332571429135,348.4364692091944,neutral_100nm_low_pressure_redeposit
5119,0.15416510704014194,0.024,-651.91428375107296,6.1067151823333523,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15416510704014194,0.021999999999999999,0.0020000000000000018,0.1367399063498842,0.021690772103800392,651.94288502060715,neutral_100nm_low_pressure_redeposit
5120,0.15523689781394365,0.024,-364.2162433538428,2.880762881357176,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15523689781394365,0.021999999999999999,0.0020000000000000018,0.030932491674929022,0.022563540662010849,364.22763585093901,neutral_100nm_low_pressure_redeposit
5121,0.17526681091184287,0.024,-1005.6305517839975,-81.302185090007129,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17526681091184287,0.021999999999999999,0.0020000000000000018,0.029293857247106307,0.021689210719302306,1008.9117166441258,neutral_100nm_low_pressure_redeposit
5122,0.16186458154666733,0.024,-464.89076709469606,-85.054313809873662,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16186458154666733,0.021999999999999999,0.0020000000000000018,0.12443631369695338,0.021929659430804539,472.60730170783802,neutral_100nm_low_pressure_redeposit
5123,0.17652440507555175,0.024,-466.40883180351653,-14.911329184468361,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17652440507555175,0.021999999999999999,0.0020000000000000018,0.14776014226780387,0.021312361969319044,466.64713234131051,neutral_100nm_low_pressure_redeposit
5124,0.15705567782090613,0.024,-552.72455450818086,-174.90384781746093,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15705567782090613,0.021999999999999999,0.0020000000000000018,0.14808695766012431,0.021919424420772091,579.73768994056309,neutral_100nm_low_pressure_redeposit
5125,0.15723543792550437,0.024,-284.55105137147478,-47.550946821220585,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15723543792550437,0.021999999999999999,0.0020000000000000018,0.14312874988509552,0.022031158778346258,288.49678227010821,neutral_100nm_low_pressure_redeposit
5126,0.17870271848294436,0.024,-392.41969880821978,22.021626902938582,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17870271848294436,0.021999999999999999,0.0020000000000000018,0.040542518708896108,0.021873560412382146,393.03711283310912,neutral_100nm_low_pressure_redeposit
5127,0.16063754437571737,0.024,-396.12833551235155,-27.26493977753881,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16063754437571737,0.021999999999999999,0.0020000000000000018,0.13492526272209343,0.022043841843196504,397.06553002855708,neutral_100nm_low_pressure_redeposit
5128,0.16390176080395227,0.024,-365.49327278820135,-6.2665120364817293,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16390176080395227,0.021999999999999999,0.0020000000000000018,0.067335510621055653,0.021923687238771906,365.54698962860294,neutral_100nm_low_pressure_redeposit
5129,0.16858179501377338,0.024,-543.8405210253228,-88.274209902521406,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16858179501377338,0.021999999999999999,0.0020000000000000018,0.14397958587260473,0.022007462970041611,550.95811859251967,neutral_100nm_low_pressure_redeposit
5130,0.16180166946109445,0.024,-505.40584192846796,-56.112742566504451,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16180166946109445,0.021999999999999999,0.0020000000000000018,0.13882063062207523,0.022021789285755294,508.511263330281,neutral_100nm_low_pressure_redeposit
5131,0.1631228197007358,0.024,-534.66479867427211,-50.84724126510848,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1631228197007358,0.021999999999999999,0.0020000000000000018,0.14757248035899337,0.022002854411924053,537.07717218819869,neutral_100nm_low_pressure_redeposit
5132,0.16503115941538238,0.024,-824.57880021349354,-44.205852839922528,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16503115941538238,0.021999999999999999,0.0020000000000000018,0.13428682091908117,0.022282365829187457,825.76289283718086,neutral_100nm_low_pressure_redeposit
5133,0.16241025257688085,0.024,-524.68659261206358,-60.464442000870463,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16241025257688085,0.021999999999999999,0.0020000000000000018,0.13061884374905172,0.021658600001511295,528.15903780332508,neutral_100nm_low_pressure_redeposit
5134,0.17080168203160334,0.024,-347.6443507855214,-31.918849081926769,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17080168203160334,0.021999999999999999,0.0020000000000000018,0.13661083424238252,0.02177936536370376,349.10658481300732,neutral_100nm_low_pressure_redeposit
5135,0.16682415146426424,0.024,-888.35477681906389,-21.019866401567842,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16682415146426424,0.021999999999999999,0.0020000000000000018,0.12000487551778578,0.022460516773555827,888.60342351399288,neutral_100nm_low_pressure_redeposit
5136,0.16320018492265773,0.024,-777.76294957791902,-1.2118032578981057,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16320018492265773,0.021999999999999999,0.0020000000000000018,0.14116376159699981,0.021657525614191261,777.76389360993119,neutral_100nm_low_pressure_redeposit
5137,0.16281116109313579,0.024,-236.04117004887183,-43.043246705023058,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16281116109313579,0.021999999999999999,0.0020000000000000018,0.1138427984101627,0.021835380146716894,239.93364717135842,neutral_100nm_low_pressure_redeposit
5138,0.15970106531722489,0.024,-499.58736999163779,-39.498943419206292,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15970106531722489,0.021999999999999999,0.0020000000000000018,0.13452395940076839,0.022107657803664679,501.14639257046963,neutral_100nm_low_pressure_redeposit
5139,0.16038942186745309,0.024,-690.84526299027073,-50.795824734037936,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16038942186745309,0.021999999999999999,0.0020000000000000018,0.077040089571615136,0.022144438019852601,692.71017980574481,neutral_100nm_low_pressure_redeposit
5140,0.16962106880982364,0.024,-798.86370776717763,-48.66972911015592,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16962106880982364,0.021999999999999999,0.0020000000000000018,0.13548575589587417,0.022106167258593459,800.34490447505095,neutral_100nm_low_pressure_redeposit
5141,0.15867438583696919,0.024,-438.58112707662724,15.764433538211033,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15867438583696919,0.021999999999999999,0.0020000000000000018,0.13007193491791536,0.022409971446538068,438.86435534523116,neutral_100nm_low_pressure_redeposit
5142,0.15798530972894254,0.024,-637.92489951337234,15.853594687166165,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15798530972894254,0.021999999999999999,0.0020000000000000018,0.13227024507214777,0.021788736890008386,638.12186444569591,neutral_100nm_low_pressure_redeposit
5143,0.17079702149621381,0.024,-767.13335234598844,-24.362455059355504,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17079702149621381,0.021999999999999999,0.0020000000000000018,0.12383547083504427,0.022231871902099437,767.52010364427167,neutral_100nm_low_pressure_redeposit
5144,0.17374730784952166,0.024,-389.66422424008465,-20.307074591534626,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17374730784952166,0.021999999999999999,0.0020000000000000018,0.12314052185069072,0.022260897573402872,390.19300984396568,neutral_100nm_low_pressure_redeposit
5145,0.16605194474757481,0.024,-430.46299634597847,37.362667530035154,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16605194474757481,0.021999999999999999,0.0020000000000000018,0.1344324198000916,0.022279481388836456,432.08142768246569,neutral_100nm_low_pressure_redeposit
5146,0.17084072767135955,0.024,-662.36819148947916,-21.384925785845816,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17084072767135955,0.021999999999999999,0.0020000000000000018,0.14919255354383354,0.021874728923753219,662.71331369447341,neutral_100nm_low_pressure_redeposit
5147,0.15511446579751961,0.024,-339.39762759475673,-60.145081099713614,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15511446579751961,0.021999999999999999,0.0020000000000000018,0.13542516692339657,0.021469104817272655,344.68562545809812,neutral_100nm_low_pressure_redeposit
